,Ticker,Open_date,Open_price,Quantity,Trade_price,Close_date,Close_price,Profit,Expiry,Status
70,RTX,2020-03-02 00:00:00,82.7564468383789,229,18951.22632598877,2020-03-06 00:00:00,79.59722900390625,-723.4608840942383,0,closed
71,JNJ,2020-03-02 00:00:00,134.77999877929688,141,19003.97982788086,2020-03-12 00:00:00,125.41000366210938,-1321.1693115234375,0,closed
72,NKE,2020-03-10 00:00:00,86.69000244140625,215,18638.350524902344,2020-03-11 00:00:00,84.0,-578.3505249023438,0,closed
73,BKNG,2020-03-10 00:00:00,1589.949951171875,11,17489.449462890625,2020-03-10 00:00:00,1559.0,-340.449462890625,0,closed
74,DHR,2020-03-10 00:00:00,146.47999572753906,127,18602.95945739746,2020-03-10 00:00:00,144.30999755859375,-275.5897674560547,0,closed
75,BA,2020-03-10 00:00:00,237.0,78,18486.0,2020-03-10 00:00:00,231.00999450683597,-467.22042846679324,0,closed
76,RTX,2020-03-10 00:00:00,75.37445068359375,247,18617.489318847656,2020-03-10 00:00:00,75.12271881103516,-62.177772521972656,0,closed
77,AVGO,2020-03-10 00:00:00,256.5899963378906,72,18474.479736328125,2020-03-10 00:00:00,262.8999938964844,454.31982421875,0,closed
78,AIG,2020-03-10 00:00:00,34.58000183105469,540,18673.20098876953,2020-03-11 00:00:00,32.43000030517578,-1161.0008239746094,0,closed
79,AMGN,2020-03-10 00:00:00,203.3600006103516,91,18505.760055541996,2020-03-12 00:00:00,182.2400054931641,-1921.9195556640625,0,closed
80,COST,2020-03-10 00:00:00,307.9700012207031,60,18478.200073242188,2020-03-12 00:00:00,279.8500061035156,-1687.19970703125,0,closed
81,GOOG,2020-03-10 00:00:00,1260.0,14,17640.0,2020-03-11 00:00:00,1215.4100341796875,-624.259521484375,0,closed
82,LMT,2020-03-12 00:00:00,322.0,57,18354.0,2020-03-13 00:00:00,328.5899963378906,375.6297912597656,0,closed
83,BLK,2020-03-12 00:00:00,398.3800048828125,46,18325.480224609375,2020-03-16 00:00:00,357.2799987792969,-1890.6002807617188,0,closed
84,NKE,2020-03-12 00:00:00,78.2300033569336,238,18618.740798950195,2020-03-12 00:00:00,74.19999694824219,-959.1415252685547,0,closed
85,AVGO,2020-03-12 00:00:00,226.9900054931641,82,18613.180450439457,2020-03-13 00:00:00,234.22000122070312,592.8596496581995,0,closed
86,PEP,2020-03-12 00:00:00,122.0999984741211,152,18559.199768066406,2020-03-12 00:00:00,115.33999633789062,-1027.5203247070312,0,closed
87,KHC,2020-03-12 00:00:00,21.899999618530277,850,18614.999675750736,2020-03-12 00:00:00,20.059999465942383,-1564.0001296997107,0,closed
88,DHR,2020-03-12 00:00:00,129.85000610351562,143,18568.550872802734,2020-03-18 00:00:00,128.13999938964844,-244.5309600830078,0,closed
89,HD,2020-03-12 00:00:00,195.41000366210935,95,18563.950347900387,2020-03-12 00:00:00,190.58999633789065,-457.900695800774,0,closed
90,LOW,2020-03-12 00:00:00,91.20999908447266,204,18606.839813232422,2020-03-16 00:00:00,72.58999633789062,-3798.4805603027344,0,closed
91,CMCSA,2020-03-12 00:00:00,35.58000183105469,523,18608.3409576416,2020-03-18 00:00:00,35.68000030517578,52.29920196533203,0,closed
92,RTX,2020-03-13 00:00:00,68.62806701660156,267,18323.693893432617,2020-03-13 00:00:00,66.33102416992188,-613.3104400634766,0,closed
93,AVGO,2020-03-13 00:00:00,225.50999450683597,81,18266.309555053715,2020-03-13 00:00:00,234.22000122070312,705.5105438232385,0,closed
94,CVX,2020-03-13 00:00:00,79.9800033569336,229,18315.420768737793,2020-03-13 00:00:00,83.41999816894531,787.7588119506836,0,closed
95,TMO,2020-03-13 00:00:00,297.6499938964844,61,18156.649627685547,2020-03-13 00:00:00,300.1199951171875,150.67007446289062,0,closed
96,CHTR,2020-03-13 00:00:00,446.4800109863281,41,18305.680450439453,2020-03-13 00:00:00,454.1900024414063,316.10964965820676,0,closed
97,GS,2020-03-13 00:00:00,162.82000732421875,112,18235.8408203125,2020-03-13 00:00:00,177.1699981689453,1607.198974609375,0,closed
98,CAT,2020-03-13 00:00:00,98.38999938964844,186,18300.53988647461,2020-03-13 00:00:00,99.63999938964844,232.5,0,closed
99,COF,2020-03-13 00:00:00,69.0,265,18285.0,2020-03-16 00:00:00,55.45000076293945,-3590.749797821045,0,closed
100,BA,2020-03-13 00:00:00,174.97000122070312,104,18196.880126953125,2020-03-13 00:00:00,170.1999969482422,-496.0804443359375,0,closed
101,UNP,2020-03-13 00:00:00,139.5500030517578,131,18281.050399780273,2020-03-16 00:00:00,125.0999984741211,-1892.9505996704102,0,closed
102,CHTR,2020-03-16 00:00:00,414.9800109863281,44,18259.120483398438,2020-03-16 00:00:00,389.1099853515625,-1138.2811279296875,0,closed
103,ABT,2020-03-16 00:00:00,70.6500015258789,261,18439.650398254395,2020-03-23 00:00:00,62.81999969482422,-2043.6304779052734,0,closed
104,HD,2020-03-16 00:00:00,181.97000122070312,101,18378.970123291016,2020-03-16 00:00:00,164.9600067138672,-1718.0094451904297,0,closed
105,DIS,2020-03-16 00:00:00,91.8000030517578,201,18451.800613403317,2020-03-18 00:00:00,88.80000305175781,-602.9999999999964,0,closed
106,QCOM,2020-03-16 00:00:00,68.27999877929688,270,18435.599670410156,2020-03-16 00:00:00,64.4800033569336,-1025.998764038086,0,closed
107,BKNG,2020-03-16 00:00:00,1275.0,14,17850.0,2020-03-18 00:00:00,1233.75,-577.5,0,closed
108,GOOGL,2020-03-16 00:00:00,1089.6099853515625,16,17433.759765625,2020-03-23 00:00:00,1054.1300048828125,-567.6796875,0,closed
109,PYPL,2020-03-16 00:00:00,94.0,196,18424.0,2020-03-18 00:00:00,91.45999908447266,-497.8401794433594,0,closed
110,KHC,2020-03-16 00:00:00,20.899999618530277,882,18433.799663543705,2020-03-27 00:00:00,24.239999771118164,2945.880134582516,0,closed
111,AVGO,2020-03-16 00:00:00,208.17999267578125,88,18319.83935546875,2020-03-16 00:00:00,187.5800018310547,-1812.7991943359375,0,closed
112,AMZN,2020-03-17 00:00:00,1775.469970703125,10,17754.69970703125,2020-03-30 00:00:00,1963.949951171875,1884.7998046875,0,closed
113,JNJ,2020-03-17 00:00:00,128.5500030517578,140,17997.000427246094,2020-03-20 00:00:00,119.88999938964844,-1212.4005126953125,0,closed
114,HON,2020-03-17 00:00:00,136.22999572753906,132,17982.359436035156,2020-03-18 00:00:00,119.61000061035156,-2193.83935546875,0,closed
115,MMM,2020-03-17 00:00:00,131.94000244140625,137,18075.780334472656,2020-03-20 00:00:00,124.88999938964844,-965.8504180908203,0,closed
116,BKNG,2020-03-17 00:00:00,1309.56005859375,13,17024.28076171875,2020-03-18 00:00:00,1233.75,-985.53076171875,0,closed
117,USB,2020-03-17 00:00:00,33.369998931884766,542,18086.539421081543,2020-03-17 00:00:00,33.720001220703125,189.70124053955078,0,closed
118,AVGO,2020-03-17 00:00:00,191.82000732421875,94,18031.080688476562,2020-03-17 00:00:00,199.50999450683597,722.8587951660193,0,closed
119,MA,2020-03-17 00:00:00,240.47999572753903,75,18035.999679565426,2020-03-18 00:00:00,227.92999267578125,-941.2502288818323,0,closed
120,LMT,2020-03-17 00:00:00,293.0,61,17873.0,2020-03-23 00:00:00,276.79998779296875,-988.2007446289062,0,closed
121,EXC,2020-03-17 00:00:00,31.280000686645508,579,18111.12039756775,2020-03-17 00:00:00,36.0,2732.879602432251,0,closed
122,MCD,2020-03-19 00:00:00,135.1999969482422,133,17981.59959411621,2020-03-19 00:00:00,149.5,1901.900405883789,0,closed
123,JNJ,2020-03-19 00:00:00,134.99000549316406,133,17953.67073059082,2020-03-19 00:00:00,127.0500030517578,-1056.020324707035,0,closed
124,SBUX,2020-03-19 00:00:00,56.22999954223633,321,18049.82985305786,2020-04-01 00:00:00,62.619998931884766,2051.1898040771484,0,closed
125,GD,2020-03-19 00:00:00,120.01000213623048,150,18001.500320434574,2020-03-19 00:00:00,118.02999877929688,-297.0005035400427,0,closed
126,BLK,2020-03-19 00:00:00,367.2900085449219,49,17997.210418701172,2020-03-23 00:00:00,327.4200134277344,-1953.6297607421875,0,closed
127,CHTR,2020-03-19 00:00:00,379.5700073242188,47,17839.790344238285,2020-04-01 00:00:00,424.0299987792969,2089.6195983886682,0,closed
128,CRM,2020-03-19 00:00:00,131.58999633789062,137,18027.829498291016,2020-04-01 00:00:00,134.05999755859375,338.3901672363281,0,closed
129,UNP,2020-03-19 00:00:00,114.27999877929688,158,18056.239807128906,2020-04-01 00:00:00,136.49000549316406,3509.1810607910156,0,closed
130,MMM,2020-03-19 00:00:00,137.7100067138672,131,18040.0108795166,2020-03-20 00:00:00,124.88999938964844,-1679.4209594726562,0,closed
131,HON,2020-03-19 00:00:00,117.75,153,18015.75,2020-03-20 00:00:00,112.5,-803.25,0,closed
132,PM,2020-03-24 00:00:00,60.95000076293945,293,17858.35022354126,2020-04-06 00:00:00,75.68000030517578,4315.889865875244,0,closed
133,DIS,2020-03-24 00:00:00,92.33000183105467,193,17819.69035339355,2020-04-06 00:00:00,99.58000183105467,1399.25,0,closed
134,LOW,2020-03-24 00:00:00,72.76000213623047,245,17826.200523376465,2020-04-06 00:00:00,88.7699966430664,3922.4486541748047,0,closed
135,NFLX,2020-03-24 00:00:00,369.989990234375,48,17759.51953125,2020-03-25 00:00:00,342.3900146484375,-1324.798828125,0,closed
136,COF,2020-03-24 00:00:00,46.459999084472656,384,17840.6396484375,2020-04-01 00:00:00,44.68000030517578,-683.51953125,0,closed
137,AAPL,2020-03-24 00:00:00,59.09000015258789,302,17845.180046081543,2020-04-06 00:00:00,65.61750030517578,1971.305046081543,0,closed
138,USB,2020-03-24 00:00:00,30.8799991607666,578,17848.639514923096,2020-04-06 00:00:00,34.369998931884766,2017.2198677062988,0,closed
139,TSLA,2020-03-24 00:00:00,95.45999908447266,187,17851.019828796387,2020-04-02 00:00:00,90.8939971923828,-853.8423538208044,0,closed
140,ADBE,2020-03-24 00:00:00,322.9599914550781,55,17762.799530029297,2020-03-24 00:00:00,310.0,-712.7995300292969,0,closed
141,AMT,2020-03-24 00:00:00,187.7899932861328,95,17840.049362182617,2020-04-06 00:00:00,235.17999267578125,4502.049942016602,0,closed
142,TGT,2020-04-02 00:00:00,94.2699966430664,191,18005.569358825684,2020-04-16 00:00:00,109.3000030517578,2870.731224060055,0,closed
143,KHC,2020-04-02 00:00:00,23.479999542236328,769,18056.119647979736,2020-04-16 00:00:00,29.229999542236328,4421.75,0,closed
144,F,2020-04-02 00:00:00,4.389999866485596,4118,18078.019450187683,2020-04-03 00:00:00,4.239999771118164,-617.7003927230835,0,closed
145,COST,2020-04-02 00:00:00,284.3800048828125,63,17915.940307617188,2020-04-16 00:00:00,321.5599975585937,2342.339538574215,0,closed
146,LLY,2020-04-02 00:00:00,135.35000610351562,133,18001.550811767578,2020-04-16 00:00:00,154.72999572753906,2577.538619995117,0,closed
147,ORCL,2020-04-02 00:00:00,48.18000030517578,375,18067.500114440918,2020-04-16 00:00:00,53.70000076293945,2070.000171661377,0,closed
148,PM,2020-04-02 00:00:00,70.26000213623047,257,18056.82054901123,2020-04-16 00:00:00,75.38999938964844,1318.409294128418,0,closed
149,TXN,2020-04-02 00:00:00,96.26000213623048,187,18000.6203994751,2020-04-16 00:00:00,111.38999938964844,2829.3094863891565,0,closed
150,PFE,2020-04-02 00:00:00,30.265655517578125,597,18068.59634399414,2020-04-16 00:00:00,34.041744232177734,2254.324962615967,0,closed
151,SPG,2020-04-02 00:00:00,46.119998931884766,392,18079.039581298828,2020-04-02 00:00:00,44.0099983215332,-827.1202392578125,0,closed
152,TGT,2020-04-07 00:00:00,98.75,186,18367.5,2020-04-21 00:00:00,106.9000015258789,1515.9002838134766,0,closed
153,COST,2020-04-07 00:00:00,306.5,60,18390.0,2020-04-21 00:00:00,301.3299865722656,-310.2008056640625,0,closed
154,EXC,2020-04-07 00:00:00,37.560001373291016,489,18366.840671539307,2020-04-07 00:00:00,35.790000915527344,-865.5302238464355,0,closed
155,DD,2020-04-07 00:00:00,37.54999923706055,489,18361.949626922607,2020-04-15 00:00:00,35.56999969482422,-968.2197761535645,0,closed
156,BMY,2020-04-07 00:00:00,58.52999877929688,314,18378.419616699222,2020-04-21 00:00:00,60.59000015258789,646.8404312133753,0,closed
157,WBA,2020-04-07 00:00:00,43.38999938964844,423,18353.96974182129,2020-04-21 00:00:00,42.54999923706055,-355.32006454467773,0,closed
158,TMUS,2020-04-07 00:00:00,87.66000366210938,209,18320.94076538086,2020-04-21 00:00:00,87.22000122070312,-91.96051025390625,0,closed
159,PYPL,2020-04-07 00:00:00,105.25499725341795,174,18314.369522094723,2020-04-07 00:00:00,100.27999877929688,-865.6497344970667,0,closed
160,SBUX,2020-04-07 00:00:00,71.56999969482422,257,18393.489921569824,2020-04-21 00:00:00,72.72000122070312,295.5503921508789,0,closed
161,F,2020-04-07 00:00:00,4.849999904632568,3792,18391.1996383667,2020-04-21 00:00:00,4.769999980926514,-303.3597106933594,0,closed
162,AMGN,2020-04-17 00:00:00,236.8300018310547,79,18709.57014465332,2020-04-30 00:00:00,239.22000122070312,188.80995178222656,0,closed
163,LLY,2020-04-17 00:00:00,155.4199981689453,120,18650.399780273438,2020-04-30 00:00:00,154.63999938964844,-93.599853515625,0,closed
164,JNJ,2020-04-17 00:00:00,151.99000549316406,123,18694.77067565918,2020-04-30 00:00:00,150.0399932861328,-239.85150146484375,0,closed
165,MS,2020-04-17 00:00:00,39.54999923706055,474,18746.6996383667,2020-04-21 00:00:00,36.95000076293945,-1232.3992767333984,0,closed
166,DD,2020-04-17 00:00:00,37.4900016784668,500,18745.0008392334,2020-04-30 00:00:00,47.02000045776367,4764.9993896484375,0,closed
167,UNH,2020-04-17 00:00:00,300.989990234375,62,18661.37939453125,2020-04-20 00:00:00,282.1400146484375,-1168.698486328125,0,closed
168,FB,2020-04-17 00:00:00,179.1999969482422,104,18636.799682617188,2020-04-21 00:00:00,170.8000030517578,-873.599365234375,0,closed
169,AMT,2020-04-17 00:00:00,256.5599975585937,73,18728.87982177734,2020-04-21 00:00:00,242.0,-1062.87982177734,0,closed
170,KHC,2020-04-17 00:00:00,29.1200008392334,644,18753.28054046631,2020-04-30 00:00:00,30.32999992370605,779.239410400387,0,closed
171,DHR,2020-04-17 00:00:00,157.24000549316406,119,18711.560653686523,2020-04-30 00:00:00,163.4600067138672,740.1801452636719,0,closed
172,AXP,2020-04-22 00:00:00,83.5999984741211,223,18642.799659729004,2020-05-05 00:00:00,86.73999786376953,700.2198638916016,0,closed
173,DOW,2020-04-22 00:00:00,31.799999237060547,587,18666.59955215454,2020-05-05 00:00:00,33.369998931884766,921.5898208618164,0,closed
174,GM,2020-04-22 00:00:00,21.649999618530277,863,18683.94967079163,2020-05-04 00:00:00,20.75,-776.6996707916296,0,closed
175,DHR,2020-04-22 00:00:00,156.0800018310547,119,18573.520217895508,2020-05-05 00:00:00,164.4499969482422,996.0294189453125,0,closed
176,XOM,2020-04-22 00:00:00,42.59999847412109,438,18658.799331665035,2020-05-05 00:00:00,44.83000183105469,976.7414703369177,0,closed
177,AMGN,2020-04-22 00:00:00,233.3500061035156,80,18668.000488281246,2020-05-05 00:00:00,236.3600006103516,240.79956054688228,0,closed
178,DD,2020-04-22 00:00:00,40.02000045776367,467,18689.340213775635,2020-05-05 00:00:00,44.68999862670898,2180.8891448974573,0,closed
179,BLK,2020-04-22 00:00:00,484.3200073242188,38,18404.160278320316,2020-05-05 00:00:00,485.489990234375,44.45935058593386,0,closed
180,NEE,2020-04-22 00:00:00,59.48249816894531,314,18677.504425048828,2020-05-01 00:00:00,56.76250076293945,-854.0791854858398,0,closed
181,UNP,2020-04-22 00:00:00,146.52999877929688,127,18609.309844970703,2020-05-05 00:00:00,156.3800048828125,1250.9507751464844,0,closed
182,JPM,2020-05-04 00:00:00,92.0199966430664,204,18772.079315185547,2020-05-12 00:00:00,87.02999877929688,-1017.9595642089844,0,closed
183,MDLZ,2020-05-04 00:00:00,50.7599983215332,370,18781.199378967285,2020-05-15 00:00:00,49.959999084472656,-295.99971771240234,0,closed
184,JNJ,2020-05-04 00:00:00,148.77000427246094,126,18745.020538330078,2020-05-15 00:00:00,150.44000244140625,210.41976928710938,0,closed
185,KO,2020-05-04 00:00:00,45.31999969482422,414,18762.479873657227,2020-05-15 00:00:00,43.2599983215332,-852.8405685424805,0,closed
186,LLY,2020-05-04 00:00:00,154.64999389648438,121,18712.64926147461,2020-05-15 00:00:00,159.22999572753906,554.1802215576172,0,closed
187,HD,2020-05-04 00:00:00,216.67999267578125,86,18634.479370117188,2020-05-15 00:00:00,239.3300018310547,1947.9007873535156,0,closed
188,CHTR,2020-05-04 00:00:00,514.1199951171875,36,18508.31982421875,2020-05-13 00:00:00,498.2999877929688,-569.5202636718714,0,closed
189,F,2020-05-04 00:00:00,4.880000114440918,3852,18797.760440826416,2020-05-14 00:00:00,4.889999866485596,38.51904487609863,0,closed
190,NEE,2020-05-04 00:00:00,56.75,331,18784.25,2020-05-15 00:00:00,56.962501525878906,70.33800506591797,0,closed
191,UNH,2020-05-04 00:00:00,284.489990234375,66,18776.33935546875,2020-05-15 00:00:00,290.9599914550781,427.02008056640625,0,closed
192,ABBV,2020-05-13 00:00:00,90.73999786376952,208,18873.91955566406,2020-05-27 00:00:00,89.9800033569336,-158.07885742187136,0,closed
193,BKNG,2020-05-13 00:00:00,1379.3399658203125,13,17931.419555664062,2020-05-14 00:00:00,1382.510009765625,41.2105712890625,0,closed
194,KO,2020-05-13 00:00:00,44.709999084472656,423,18912.329612731934,2020-05-27 00:00:00,46.72999954223633,854.4601936340332,0,closed
195,NEE,2020-05-13 00:00:00,56.709999084472656,333,18884.429695129395,2020-05-27 00:00:00,60.282501220703125,1189.643211364746,0,closed
